name,link,paperlink
Cain's Jawbone,https://www.amazon.in/Cains-Jawbone-Ernest-Powys-Mathers/dp/1800180799/ref=zg_bs_1318118031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Cains-Jawbone-Ernest-Powys-Mathers/dp/1800180799/ref=zg_bs_1318118031_sccl_15/000-0000000-0000000?psc=1
The Food Book - Hindi Edition,https://www.amazon.in/Food-Book-Hindi-Subah-Saraf/dp/9355780699/ref=zg_bs_1318118031_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Food-Book-Hindi-Subah-Saraf/dp/9355780699/ref=zg_bs_1318118031_sccl_16/000-0000000-0000000?psc=1
Amazing Optical Illusions: Visual Illusion Picture Book (Brain Teasers 1),https://www.amazon.in/Amazing-Optical-Illusions-Illusion-Picture-ebook/dp/B00AOB7R3I/ref=zg_bs_1318118031_sccl_17/000-0000000-0000000?psc=1,
The Gopi Diaries : Coming Home + The Gopi Diaries : Finding Love (Set of 2 Books),https://www.amazon.in/Gopi-Diaries-Coming-Finding-Books/dp/B08YLMR1BC/ref=zg_bs_1318118031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Gopi-Diaries-Coming-Finding-Books/dp/B08YLMR1BC/ref=zg_bs_1318118031_sccl_18/000-0000000-0000000?psc=1
Su Doku Challenge book 1: 200 Su Doku puzzles (Collins Su Doku),https://www.amazon.in/Doku-Challenge-book-200-puzzles/dp/0008279632/ref=zg_bs_1318118031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Doku-Challenge-book-200-puzzles/dp/0008279632/ref=zg_bs_1318118031_sccl_19/000-0000000-0000000?psc=1
World’s Most Popular Books to Achieve Success and Build a Fortune (Set of 4 Books),https://www.amazon.in/Worlds-Popular-Achieve-Success-Fortune/dp/8194698464/ref=zg_bs_1318118031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Worlds-Popular-Achieve-Success-Fortune/dp/8194698464/ref=zg_bs_1318118031_sccl_20/000-0000000-0000000?psc=1
Liberty 40 Ready Paper Cutting's of Blouses,https://www.amazon.in/Liberty-Ready-Paper-Cuttings-Blouses/dp/8190861441/ref=zg_bs_1318118031_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/Liberty-Ready-Paper-Cuttings-Blouses/dp/8190861441/ref=zg_bs_1318118031_sccl_21/000-0000000-0000000?psc=1
The Belly Book (Potter Style),https://www.amazon.in/Belly-Book-Nine-Month-Journal-Growing/dp/0307336182/ref=zg_bs_1318118031_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/Belly-Book-Nine-Month-Journal-Growing/dp/0307336182/ref=zg_bs_1318118031_sccl_22/000-0000000-0000000?psc=1
Tarot of the Divine,https://www.amazon.in/Tarot-Divine-Guidebook-Inspired-Folklore/dp/0593135148/ref=zg_bs_1318118031_sccl_23/000-0000000-0000000?psc=1,
INDIAN FOOD (OIP),https://www.amazon.in/Indian-Food-Historical-Companion-Achaya/dp/0195644166/ref=zg_bs_1318118031_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/Indian-Food-Historical-Companion-Achaya/dp/0195644166/ref=zg_bs_1318118031_sccl_24/000-0000000-0000000?psc=1
Activity Book for Kids - Sight Word Activities 200+ for Age 6+,https://www.amazon.in/Activity-Book-Kids-Sight-Activities/dp/9394668039/ref=zg_bs_1318118031_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Activity-Book-Kids-Sight-Activities/dp/9394668039/ref=zg_bs_1318118031_sccl_25/000-0000000-0000000?psc=1
Shivesh Bhatia's Desserts for Every Mood: 100 feel-good recipes,https://www.amazon.in/Shivesh-Bhatias-Desserts-Every-Mood/dp/9353577063/ref=zg_bs_1318118031_sccl_26/000-0000000-0000000?psc=1,https://www.amazon.in/Shivesh-Bhatias-Desserts-Every-Mood/dp/9353577063/ref=zg_bs_1318118031_sccl_26/000-0000000-0000000?psc=1
Wordsearch Challenge book 2: 200 themed wordsearch puzzles (Collins Wordsearches),https://www.amazon.in/Wordsearch-Challenge-book-wordsearch-puzzles/dp/0008323925/ref=zg_bs_1318118031_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/Wordsearch-Challenge-book-wordsearch-puzzles/dp/0008323925/ref=zg_bs_1318118031_sccl_27/000-0000000-0000000?psc=1
1 Page at a Time: A Daily Creative Companion,https://www.amazon.in/Page-Time-Daily-Creative-Companion/dp/0399167358/ref=zg_bs_1318118031_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/Page-Time-Daily-Creative-Companion/dp/0399167358/ref=zg_bs_1318118031_sccl_28/000-0000000-0000000?psc=1
Mandala- Colouring Book for Adults,https://www.amazon.in/Mandala-Adult-Colouring-Peace-Relaxation/dp/9387177017/ref=zg_bs_1318118031_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/Mandala-Adult-Colouring-Peace-Relaxation/dp/9387177017/ref=zg_bs_1318118031_sccl_29/000-0000000-0000000?psc=1
THEORY OF COOKERY,https://www.amazon.in/Theory-Cookery-Arora/dp/8184095031/ref=zg_bs_1318118031_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Theory-Cookery-Arora/dp/8184095031/ref=zg_bs_1318118031_sccl_30/000-0000000-0000000?psc=1
"LOSE FAT, GET FITTR: THE SIMPLE SCIENCE OF STAYING HEALTHY FOR LIFE",https://www.amazon.in/LOSE-FAT-GET-FITTR-SCIENCE/dp/9391256082/ref=zg_bs_1318118031_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/LOSE-FAT-GET-FITTR-SCIENCE/dp/9391256082/ref=zg_bs_1318118031_sccl_1/000-0000000-0000000?psc=1
Under The Sea - Coloring and Sticker Activity Book (With 150+ Stickers),https://www.amazon.in/Under-Sea-Coloring-Activity-Stickers/dp/9388810783/ref=zg_bs_1318118031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Under-Sea-Coloring-Activity-Stickers/dp/9388810783/ref=zg_bs_1318118031_sccl_2/000-0000000-0000000?psc=1
The Little Book of Comfort (collection of comforting thoughts and words of wisdom with illustrations for motivation positivit,https://www.amazon.in/Little-Book-Comfort-Bond-Ruskin/dp/0670092290/ref=zg_bs_1318118031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Little-Book-Comfort-Bond-Ruskin/dp/0670092290/ref=zg_bs_1318118031_sccl_3/000-0000000-0000000?psc=1
Life Balance: A Journal of Self-Discovery,https://www.amazon.in/Life-Balance-Journal-Self-Discovery-Journals/dp/1984823906/ref=zg_bs_1318118031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Life-Balance-Journal-Self-Discovery-Journals/dp/1984823906/ref=zg_bs_1318118031_sccl_4/000-0000000-0000000?psc=1
Ayurvedic Cooking for Self-Healing,https://www.amazon.in/Ayurvedic-Cooking-Self-Healing-Usha-Lad/dp/8120820231/ref=zg_bs_1318118031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Ayurvedic-Cooking-Self-Healing-Usha-Lad/dp/8120820231/ref=zg_bs_1318118031_sccl_5/000-0000000-0000000?psc=1
Veerappan: Chasing the Brigand,https://www.amazon.in/Veerappan-Chasing-K-Vijay-Kumar/dp/8129145359/ref=zg_bs_1318118031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Veerappan-Chasing-K-Vijay-Kumar/dp/8129145359/ref=zg_bs_1318118031_sccl_6/000-0000000-0000000?psc=1
Countryside- Colouring Book for Adults,https://www.amazon.in/Countryside-Adult-Colouring-Peace-Relaxation/dp/9386671972/ref=zg_bs_1318118031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/Countryside-Adult-Colouring-Peace-Relaxation/dp/9386671972/ref=zg_bs_1318118031_sccl_7/000-0000000-0000000?psc=1
LAND OF THE GODS: THE STORY OF HARYANA,https://www.amazon.in/LAND-GODS-Arjun-Singh-Kadian/dp/9355200676/ref=zg_bs_1318118031_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/LAND-GODS-Arjun-Singh-Kadian/dp/9355200676/ref=zg_bs_1318118031_sccl_8/000-0000000-0000000?psc=1
A New Earth: The life-changing follow up to The Power of Now. ‘My No.1 guru will always be Eckhart Tolle’ Chris Evans: The li,https://www.amazon.in/New-Earth-LIFE-CHANGING-otherworldly-Breakfast/dp/0141039418/ref=zg_bs_1318118031_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/New-Earth-LIFE-CHANGING-otherworldly-Breakfast/dp/0141039418/ref=zg_bs_1318118031_sccl_9/000-0000000-0000000?psc=1
Quit: The Power of Knowing When to Walk Away,https://www.amazon.in/Quit-Power-Knowing-When-Walk/dp/1529146151/ref=zg_bs_1318118031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Quit-Power-Knowing-When-Walk/dp/1529146151/ref=zg_bs_1318118031_sccl_10/000-0000000-0000000?psc=1
Knowledge Encyclopedia Dinosaur!: Over 60 Prehistoric Creatures as You've Never Seen Them Before (Knowledge Encyclopedias),https://www.amazon.in/Knowledge-Encyclopedia-Dinosaur-Prehistoric-Creatures/dp/0241364361/ref=zg_bs_1318118031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Knowledge-Encyclopedia-Dinosaur-Prehistoric-Creatures/dp/0241364361/ref=zg_bs_1318118031_sccl_11/000-0000000-0000000?psc=1
Combo of 5 Life Changing Books for personal & professional growth,https://www.amazon.in/Combo-Changing-personal-professional-growth/dp/B08RDPH67W/ref=zg_bs_1318118031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Combo-Changing-personal-professional-growth/dp/B08RDPH67W/ref=zg_bs_1318118031_sccl_12/000-0000000-0000000?psc=1
30 Days Challenge of Lettering and Modern Calligraphy,https://www.amazon.in/Days-Challenge-Lettering-Modern-Calligraphy/dp/B09M79GHRF/ref=zg_bs_1318118031_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Days-Challenge-Lettering-Modern-Calligraphy/dp/B09M79GHRF/ref=zg_bs_1318118031_sccl_13/000-0000000-0000000?psc=1
Masala Lab: The Science of Indian Cooking,https://www.amazon.in/Family-Partition-Urvashi-Butalia-ebook/dp/B0756WQVKR/ref=zg_bs_1318118031_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/Masala-Lab-Science-Indian-Cooking/dp/0143451375/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Don’t Worry: From the million-copy bestselling author of Zen,https://www.amazon.in/Dont-Worry-Lessons-Achieving-Calm/dp/024155182X/ref=zg_bs_1318118031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Dont-Worry-Lessons-Achieving-Calm/dp/024155182X/ref=zg_bs_1318118031_sccl_15/000-0000000-0000000?psc=1
Harry Potter Quiz For Kids Adults: Ultimate Facts And Trivia Book,https://www.amazon.in/Harry-Potter-Quiz-Kids-Adults-ebook/dp/B09HY3WGX7/ref=zg_bs_1318118031_sccl_16/000-0000000-0000000?psc=1,
Puzzles to Puzzle You,https://www.amazon.in/Puzzles-Puzzle-You-Shakuntala-Devi/dp/8122200141/ref=zg_bs_1318118031_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Puzzles-Puzzle-You-Shakuntala-Devi/dp/8122200141/ref=zg_bs_1318118031_sccl_17/000-0000000-0000000?psc=1
Moglea One Line a Day,https://www.amazon.in/Modern-One-Line-Day-Five-Year/dp/1452164622/ref=zg_bs_1318118031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Modern-One-Line-Day-Five-Year/dp/1452164622/ref=zg_bs_1318118031_sccl_18/000-0000000-0000000?psc=1
SATTVIK COOKING: MODERN AVATARS OF VEDIC FOODS,https://www.amazon.in/SATTVIK-COOKING-MODERN-AVATARS-VEDIC/dp/9390918855/ref=zg_bs_1318118031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/SATTVIK-COOKING-MODERN-AVATARS-VEDIC/dp/9390918855/ref=zg_bs_1318118031_sccl_19/000-0000000-0000000?psc=1
Tiffin: Memories and Recipes of Indian Vegetarian Food,https://www.amazon.in/Tiffin-Memories-Recipes-Indian-Vegetarian-ebook/dp/B0192WXNZ0/ref=zg_bs_1318118031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Tiffin-Memories-Recipes-Indian-Vegetarian/dp/8129123908/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
It Ends With Us: A Novel: Volume 1,https://www.amazon.in/Ends-Us-Novel-Colleen-Hoover/dp/1501110365/ref=zg_bs_1318161031_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Ends-Us-Novel-Colleen-Hoover/dp/1501110365/ref=zg_bs_1318161031_sccl_1/000-0000000-0000000?psc=1
THE SILENT PATIENT,https://www.amazon.in/Silent-Patient-Alex-Michaelides/dp/1409181634/ref=zg_bs_1318161031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Silent-Patient-Alex-Michaelides/dp/1409181634/ref=zg_bs_1318161031_sccl_2/000-0000000-0000000?psc=1
War of Lanka (Ram Chandra Series Book 4),https://www.amazon.in/War-Lanka-Ram-Chandra-Book/dp/9356291527/ref=zg_bs_1318161031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/War-Lanka-Ram-Chandra-Book/dp/9356291527/ref=zg_bs_1318161031_sccl_3/000-0000000-0000000?psc=1
Introvert : Enter the dark (Hindi Edition),https://www.amazon.in/Introvert-Enter-Hindi-Harendra-Kumar-ebook/dp/B0BK8HL25Q/ref=zg_bs_1318161031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Introvert-Enter-dark-Harendra-Kumar/dp/B0BK51X7Z3/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
The Good Girl's Guide to Murder: Book 1 (A Good Girl’s Guide to Murder) (A Good Girl’s Guide to Murder),https://www.amazon.in/Good-Girls-Guide-Murder/dp/1405293187/ref=zg_bs_1318161031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Good-Girls-Guide-Murder/dp/1405293187/ref=zg_bs_1318161031_sccl_5/000-0000000-0000000?psc=1
The Complete Novels of Sherlock Holmes,https://www.amazon.in/Complete-Novels-Sherlock-Holmes/dp/8175994312/ref=zg_bs_1318161031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Complete-Novels-Sherlock-Holmes/dp/8175994312/ref=zg_bs_1318161031_sccl_6/000-0000000-0000000?psc=1
That Night: Four Friends. Twenty Years. One Haunting Secret.,https://www.amazon.in/That-Night-Friends-Haunting-Secret/dp/0143451871/ref=zg_bs_1318161031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/That-Night-Friends-Haunting-Secret/dp/0143451871/ref=zg_bs_1318161031_sccl_7/000-0000000-0000000?psc=1
The Hidden Hindu,https://www.amazon.in/Hidden-Hindu-Akshat-Gupta/dp/0143455699/ref=zg_bs_1318161031_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Hidden-Hindu-Akshat-Gupta/dp/0143455699/ref=zg_bs_1318161031_sccl_8/000-0000000-0000000?psc=1
The Sweetest Oblivion (Made Book 1),https://www.amazon.in/Sweetest-Oblivion-Made-Book-ebook/dp/B07DS4TZ93/ref=zg_bs_1318161031_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Sweetest-Oblivion-1-Made/dp/1721284443/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
"Samsara: Enter the Valley of the Gods (""India's answer to Harry Potter"")",https://www.amazon.in/Samsara-Valley-Indias-answer-Potter/dp/0143458280/ref=zg_bs_1318161031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Samsara-Valley-Indias-answer-Potter/dp/0143458280/ref=zg_bs_1318161031_sccl_10/000-0000000-0000000?psc=1
The Girl in the Glass Case: Keep your girls safe. Boys safer.,https://www.amazon.in/Girl-Glass-Case-girls-safer/dp/0143454374/ref=zg_bs_1318161031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Girl-Glass-Case-girls-safer/dp/0143454374/ref=zg_bs_1318161031_sccl_11/000-0000000-0000000?psc=1
Murder in Tuscany: The start of a BRAND NEW cozy mystery series from bestseller T A Williams (An Armstrong and Oscar Cozy Mys,https://www.amazon.in/Murder-Tuscany-bestseller-Williams-Armstrong-ebook/dp/B0B6TS7KRX/ref=zg_bs_1318161031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Murder-Tuscany-bestseller-Williams-Armstrong/dp/1804832227/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Chetan bhagat 400 days,https://www.amazon.in/Chetan-bhagat-400-days-Bhagat/dp/9356291144/ref=zg_bs_1318161031_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Chetan-bhagat-400-days-Bhagat/dp/9356291144/ref=zg_bs_1318161031_sccl_13/000-0000000-0000000?psc=1
War Of Lanka (Ram Chandra Series Book 4),https://www.amazon.in/War-Lanka-Ram-Chandra-Book-ebook/dp/B0B7J9THC7/ref=zg_bs_1318161031_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/War-Lanka-Ram-Chandra-Book/dp/9356291527/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
The Adventures of Sherlock Holmes (AmazonClassics Edition),https://www.amazon.in/Adventures-Sherlock-Holmes-AmazonClassics-ebook/dp/B07NTTQVM3/ref=zg_bs_1318161031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Sherlock-Essential-Arthur-Conan-Adventures/dp/1785942441/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
And Then There Were None: The World’s Favourite Agatha Christie Book: The World’s Favourite Agatha Christie Book,https://www.amazon.in/Then-There-Were-None/dp/0008123209/ref=zg_bs_1318161031_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Then-There-Were-None/dp/0008123209/ref=zg_bs_1318161031_sccl_16/000-0000000-0000000?psc=1
The Maddest Obsession (Made Book 2),https://www.amazon.in/Maddest-Obsession-Made-Book-ebook/dp/B07QQLW215/ref=zg_bs_1318161031_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Maddest-Obsession-Made-Danielle-Lori/dp/1093765003/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Dark Matter: The Most Mind-Blowing And Twisted Thriller Of The Year,https://www.amazon.in/Dark-Matter-Mind-Blowing-Twisted-Thriller/dp/144729758X/ref=zg_bs_1318161031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Dark-Matter-Mind-Blowing-Twisted-Thriller/dp/144729758X/ref=zg_bs_1318161031_sccl_18/000-0000000-0000000?psc=1
The Immortals of Meluha,https://www.amazon.in/Audible-The-Immortals-of-Meluha/dp/B0BKCD5YSY/ref=zg_bs_1318161031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Audible-The-Immortals-of-Meluha/dp/B0BKCD5YSY/ref=zg_bs_1318161031_sccl_19/000-0000000-0000000?psc=1
Anxious People,https://www.amazon.in/Anxious-People-bestseller-author-Called/dp/140593025X/ref=zg_bs_1318161031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Anxious-People-bestseller-author-Called/dp/140593025X/ref=zg_bs_1318161031_sccl_20/000-0000000-0000000?psc=1
The Hidden Hindu 2,https://www.amazon.in/Hidden-Hindu-2-Akshat-Gupta/dp/0143456547/ref=zg_bs_1318161031_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/Hidden-Hindu-2-Akshat-Gupta/dp/0143456547/ref=zg_bs_1318161031_sccl_21/000-0000000-0000000?psc=1
Crime And Punishment,https://www.amazon.in/Crime-Punishment-Fyodor-Dostoyevsky/dp/9386538059/ref=zg_bs_1318161031_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/Crime-Punishment-Fyodor-Dostoyevsky/dp/9386538059/ref=zg_bs_1318161031_sccl_22/000-0000000-0000000?psc=1
WHERE THE CRAWDADS SING,https://www.amazon.in/Where-Crawdads-Sing-Delia-Owens/dp/1472154665/ref=zg_bs_1318161031_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/Where-Crawdads-Sing-Delia-Owens/dp/1472154665/ref=zg_bs_1318161031_sccl_23/000-0000000-0000000?psc=1
Anxious People,https://www.amazon.in/Anxious-People/dp/B087N3241L/ref=zg_bs_1318161031_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/Anxious-People/dp/B087N3241L/ref=zg_bs_1318161031_sccl_24/000-0000000-0000000?psc=1
"War of Lanka: Ram Chandra, Book 4",https://www.amazon.in/War-Lanka-Ram-Chandra-Book/dp/B0BGYM67YR/ref=zg_bs_1318161031_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/War-Lanka-Ram-Chandra-Book/dp/B0BGYM67YR/ref=zg_bs_1318161031_sccl_25/000-0000000-0000000?psc=1
மான்ஸ்டரின் மனம் கொய்த அரக்கியவள்.... (Tamil Edition),https://www.amazon.in/%E0%AE%AE%E0%AE%BE%E0%AE%A9%E0%AF%8D%E0%AE%B8%E0%AF%8D%E0%AE%9F%E0%AE%B0%E0%AE%BF%E0%AE%A9%E0%AF%8D-%E0%AE%AE%E0%AE%A9%E0%AE%AE%E0%AF%8D-%E0%AE%95%E0%AF%8A%E0%AE%AF%E0%AF%8D%E0%AE%A4-%E0%AE%85%E0%AE%B0%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AF%E0%AE%B5%E0%AE%B3%E0%AF%8D-Tamil-ebook/dp/B0BPR3DK64/ref=zg_bs_1318161031_sccl_26/000-0000000-0000000?psc=1,
"THE MAID: The Sunday Times and No.1 New York Times bestseller, a gripping and delightful murder mystery with an unforgettable",https://www.amazon.in/MAID-instant-bestseller-gripping-everyones/dp/0008539049/ref=zg_bs_1318161031_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/MAID-instant-bestseller-gripping-everyones/dp/0008539049/ref=zg_bs_1318161031_sccl_27/000-0000000-0000000?psc=1
Taken By A Sinner (The Sinners Series),https://www.amazon.in/Taken-Sinner-Sinners-Michelle-Heard-ebook/dp/B09TWPBYYN/ref=zg_bs_1318161031_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/Taken-Sinner-Greek-Romance-Sinners/dp/B09WCLTL4H/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Haunting Adeline (Cat and Mouse Duet Book 1),https://www.amazon.in/Haunting-Adeline-Mouse-Duet-Book-ebook/dp/B09CLVJJ77/ref=zg_bs_1318161031_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/Haunting-Adeline-H-D-Carlton/dp/1957635002/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
As Good As Dead: The brand new and final book in the YA thriller trilogy that everyone is talking about...: Book 3 (A Good Gi,https://www.amazon.in/As-Good-Dead-thriller-everyone/dp/140529860X/ref=zg_bs_1318161031_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/As-Good-Dead-thriller-everyone/dp/140529860X/ref=zg_bs_1318161031_sccl_30/000-0000000-0000000?psc=1
SIX OF CROWS (B PB),https://www.amazon.in/Six-Crows-Leigh-Bardugo/dp/1780622287/ref=zg_bs_1318161031_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Six-Crows-Leigh-Bardugo/dp/1780622287/ref=zg_bs_1318161031_sccl_1/000-0000000-0000000?psc=1
"Good Girl, Bad Blood: TikTok made me buy it! The Sunday Times Bestseller and sequel to A Good Girl's Guide to Murder: Book 2",https://www.amazon.in/Good-Girl-Blood-Holly-Jackson/dp/1405297751/ref=zg_bs_1318161031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Good-Girl-Blood-Holly-Jackson/dp/1405297751/ref=zg_bs_1318161031_sccl_2/000-0000000-0000000?psc=1
"The Silent Patient: The record-breaking, multimillion copy Sunday Times bestselling thriller and TikTok sensation",https://www.amazon.in/Silent-Patient-most-anticipated-thriller-ebook/dp/B07G17DR4X/ref=zg_bs_1318161031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Silent-Patient-Alex-Michaelides/dp/1409181634/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
"विघ्न विराम ,Vighana Viram Translation Who Painted my money White",https://www.amazon.in/%E0%A4%B5%E0%A4%BF%E0%A4%98%E0%A5%8D%E0%A4%A8-%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A4%BE%E0%A4%AE-Vighana-Translation-Painted/dp/9386059487/ref=zg_bs_1318161031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/%E0%A4%B5%E0%A4%BF%E0%A4%98%E0%A5%8D%E0%A4%A8-%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A4%BE%E0%A4%AE-Vighana-Translation-Painted/dp/9386059487/ref=zg_bs_1318161031_sccl_4/000-0000000-0000000?psc=1
Broken Whispers: An Arranged Marriage Mafia Romance (Perfectly Imperfect Book 2),https://www.amazon.in/Broken-Whispers-Arranged-Perfectly-Imperfect-ebook/dp/B09ZPQN2NZ/ref=zg_bs_1318161031_sccl_5/000-0000000-0000000?psc=1,
The Haunting of Delhi City : Tales of the Supernatural,https://www.amazon.in/Haunting-Delhi-City-Tales-Supernatural/dp/9356294550/ref=zg_bs_1318161031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Haunting-Delhi-City-Tales-Supernatural/dp/9356294550/ref=zg_bs_1318161031_sccl_6/000-0000000-0000000?psc=1
The Thursday Murder Club,https://www.amazon.in/Thursday-Murder-Club-Record-Breaking-Bestseller/dp/0241988268/ref=zg_bs_1318161031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/Thursday-Murder-Club-Record-Breaking-Bestseller/dp/0241988268/ref=zg_bs_1318161031_sccl_7/000-0000000-0000000?psc=1
