name,link,genres,image,rank,author,author_link,ratings,counts,reviews
"Sapiens A Graphic History, Volume 1: The Birth of Humankind",https://www.amazon.in/Sapiens-Graphic-Novel-Yuval-Harari/dp/1787332810/ref=zg_bs_1318216031_sccl_11/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/81iPhRev2AL._AC_UL300_SR300,200_.jpg",61,Yuval Noah Harari,https://www.amazon.in/Yuval-Noah-Harari/e/B00J21BCIW/ref=zg_bs_1318216031_bl_sccl_11/000-0000000-0000000,4.7 out of 5 stars,"2,197",https://www.amazon.in/product-reviews/1787332810/ref=zg_bs_1318216031_cr_sccl_11/000-0000000-0000000
CBSE All In One Hindi B Class 10 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),https://www.amazon.in/Hindi-2022-23-latest-Syllabus-issued/dp/9326196917/ref=zg_bs_1318216031_sccl_12/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/813WfD8vrHL._AC_UL300_SR300,200_.jpg",62,Vinod Kumar Tiwari Dr. Manju Tiwari,,4.3 out of 5 stars,199,https://www.amazon.in/product-reviews/9326196917/ref=zg_bs_1318216031_cr_sccl_12/000-0000000-0000000
"Data Structures and Algorithms Made Easy: Data Structures and Algorithmic Puzzles, Fifth Edition",https://www.amazon.in/Data-Structures-Algorithms-Made-Easy-ebook/dp/B09B8STDLH/ref=zg_bs_1318216031_sccl_13/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/81j-x6x7LTL._AC_UL300_SR300,200_.jpg",63,Narasimha Karumanchi,https://www.amazon.in/Narasimha-Karumanchi/e/B004S7ZXQM/ref=zg_bs_1318216031_bl_sccl_13/000-0000000-0000000,4.3 out of 5 stars,508,https://www.amazon.in/product-reviews/B09B8STDLH/ref=zg_bs_1318216031_cr_sccl_13/000-0000000-0000000
"NCC: Handbook of NCC Cadets for 'A', 'B' and 'C' Certificate Examinations",https://www.amazon.in/NCC-Handbook-Cadets-Certificate-Examinations/dp/9387918572/ref=zg_bs_1318216031_sccl_14/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71QT9qCvUqL._AC_UL300_SR300,200_.jpg",64,R.K. Gupta,https://www.amazon.in/R-K-Gupta/e/B07JQ97FNS/ref=zg_bs_1318216031_bl_sccl_14/000-0000000-0000000,4.5 out of 5 stars,"1,196",https://www.amazon.in/product-reviews/9387918572/ref=zg_bs_1318216031_cr_sccl_14/000-0000000-0000000
Problems In GENERAL PHYSICS,https://www.amazon.in/Problems-GENERAL-PHYSICS-I-Irodov/dp/9351762564/ref=zg_bs_1318216031_sccl_15/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/61n+461iagL._AC_UL300_SR300,200_.jpg",65,I E Irodov,https://www.amazon.in/I-E-Irodov/e/B001I7AD56/ref=zg_bs_1318216031_bl_sccl_15/000-0000000-0000000,4.5 out of 5 stars,"4,827",https://www.amazon.in/product-reviews/9351762564/ref=zg_bs_1318216031_cr_sccl_15/000-0000000-0000000
NCERT Exemplar Problems-Solutions MATHEMATICS class 12th,https://www.amazon.in/NCERT-Exemplar-Problems-Solutions-Mathematics-class/dp/9351764710/ref=zg_bs_1318216031_sccl_16/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/61tsaWz5dBL._AC_UL300_SR300,200_.jpg",66,Arihant Experts,https://www.amazon.in/Arihant-Experts/e/B081S5Z7LG/ref=zg_bs_1318216031_bl_sccl_16/000-0000000-0000000,4.4 out of 5 stars,"1,874",https://www.amazon.in/product-reviews/9351764710/ref=zg_bs_1318216031_cr_sccl_16/000-0000000-0000000
Madhushala (Hindi),https://www.amazon.in/Madhushala-Hindi-Harivansh-Rai-Bachchan-ebook/dp/B01M7WO8V2/ref=zg_bs_1318216031_sccl_17/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/51sGVRiYC2L._AC_UL300_SR300,200_.jpg",67,Harivansh Rai Bachchan,https://www.amazon.in/Harivansh-Rai-Bachchan/e/B00J4Z4SLE/ref=zg_bs_1318216031_bl_sccl_17/000-0000000-0000000,4.5 out of 5 stars,"3,459",https://www.amazon.in/product-reviews/B01M7WO8V2/ref=zg_bs_1318216031_cr_sccl_17/000-0000000-0000000
Disha 120 JEE Main Physics Online (2022 - 2012) & Offline (2018 - 2002) Chapter-wise + Topic-wise Previous Year Solved Papers,https://www.amazon.in/Disha-Main-Physics-Online-2022/dp/9355641737/ref=zg_bs_1318216031_sccl_18/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/716eWtkhYgL._AC_UL300_SR300,200_.jpg",68,Disha Publication,,4.1 out of 5 stars,61,https://www.amazon.in/product-reviews/9355641737/ref=zg_bs_1318216031_cr_sccl_18/000-0000000-0000000
Kurukshetra (Hindi),https://www.amazon.in/Kurukshetra-Hindi-Dinkar-ebook/dp/B01M6B20CA/ref=zg_bs_1318216031_sccl_19/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/81foM6nOBiL._AC_UL300_SR300,200_.jpg",69,Dinkar,,4.5 out of 5 stars,"1,541",https://www.amazon.in/product-reviews/B01M6B20CA/ref=zg_bs_1318216031_cr_sccl_19/000-0000000-0000000
KVS Primary Teachers (PRT) Recruitment Exam Guide,https://www.amazon.in/Primary-Teachers-Recruitment-Exam-Guide/dp/8178128578/ref=zg_bs_1318216031_sccl_20/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/51dsqYGw+xL._AC_UL300_SR300,200_.jpg",70,RPH Editorial Board,https://www.amazon.in/RPH-Editorial-Board/e/B07FCZRH8B/ref=zg_bs_1318216031_bl_sccl_20/000-0000000-0000000,3.9 out of 5 stars,107,https://www.amazon.in/product-reviews/8178128578/ref=zg_bs_1318216031_cr_sccl_20/000-0000000-0000000
"The Courage To Be Disliked: How to free yourself, change your life and achieve real happiness (Courage To series)",https://www.amazon.in/Courage-Be-Disliked-yourself-happiness-ebook/dp/B074TWG8V7/ref=zg_bs_1318216031_sccl_21/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/81lU6LLUR5L._AC_UL300_SR300,200_.jpg",71,Ichiro Kishimi,,4.6 out of 5 stars,"6,752",https://www.amazon.in/product-reviews/B074TWG8V7/ref=zg_bs_1318216031_cr_sccl_21/000-0000000-0000000
The Almanack Of Naval Ravikant: A Guide to Wealth and Happiness,https://www.amazon.in/Almanack-Naval-Ravikant-Wealth-Happiness-ebook/dp/B09GCCGMTB/ref=zg_bs_1318216031_sccl_22/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/61PtqALgnhL._AC_UL300_SR300,200_.jpg",72,Eric Jorgenson,https://www.amazon.in/Eric-Jorgenson/e/B07CKJFNGR/ref=zg_bs_1318216031_bl_sccl_22/000-0000000-0000000,4.7 out of 5 stars,"11,887",https://www.amazon.in/product-reviews/B09GCCGMTB/ref=zg_bs_1318216031_cr_sccl_22/000-0000000-0000000
"SSB Interview: The Complete Guide, Second Edition",https://www.amazon.in/SSB-Interview-Dr-N-K-Natarajan/dp/8184955693/ref=zg_bs_1318216031_sccl_23/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/61mFMl1iaDL._AC_UL300_SR300,200_.jpg",73,Dr. N.K. Natarajan,https://www.amazon.in/Dr-N-K-Natarajan/e/B0763N8LLN/ref=zg_bs_1318216031_bl_sccl_23/000-0000000-0000000,4.4 out of 5 stars,"5,054",https://www.amazon.in/product-reviews/8184955693/ref=zg_bs_1318216031_cr_sccl_23/000-0000000-0000000
BRAIN GAMES FOR CLEVER KIDS,https://www.amazon.in/Brain-Games-Clever-Kids-Buster/dp/1780552491/ref=zg_bs_1318216031_sccl_24/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/81lmGXLmjuL._AC_UL300_SR300,200_.jpg",74,Gareth Moore,,4.3 out of 5 stars,"9,541",https://www.amazon.in/product-reviews/1780552491/ref=zg_bs_1318216031_cr_sccl_24/000-0000000-0000000
"NCERT Notes India & World Geography Class 6-12 (Old+New) for UPSC , State PSC and Other Competitive Exams",https://www.amazon.in/NCERT-Notes-India-Geography-Competitive/dp/9326191141/ref=zg_bs_1318216031_sccl_25/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/61QXr5dugqL._AC_UL300_SR300,200_.jpg",75,Amibh Ranjan Nihit Kishore ,,4.0 out of 5 stars,68,https://www.amazon.in/product-reviews/9326191141/ref=zg_bs_1318216031_cr_sccl_25/000-0000000-0000000
CBSE All In One Physical Education Class 12 2022-23 Edition,https://www.amazon.in/CBSE-Physical-Education-Class-2022-23/dp/9326196593/ref=zg_bs_1318216031_sccl_26/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71wogfR70aL._AC_UL300_SR300,200_.jpg",76,Tushar Shukla,,4.3 out of 5 stars,82,https://www.amazon.in/product-reviews/9326196593/ref=zg_bs_1318216031_cr_sccl_26/000-0000000-0000000
कलिहनुवाणी / Kalihanuvani,https://www.amazon.in/%E0%A4%95%E0%A4%B2%E0%A4%BF%E0%A4%B9%E0%A4%A8%E0%A5%81%E0%A4%B5%E0%A4%BE%E0%A4%A3%E0%A5%80-Kalihanuvani-Shunya/dp/8193305248/ref=zg_bs_1318216031_sccl_27/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71fXEO0xWVL._AC_UL300_SR300,200_.jpg",77,Shunya,,4.6 out of 5 stars,"1,378",https://www.amazon.in/product-reviews/8193305248/ref=zg_bs_1318216031_cr_sccl_27/000-0000000-0000000
Becoming: The Sunday Times Number One Bestseller,https://www.amazon.in/Becoming-Sunday-Times-Number-Bestseller/dp/0241982979/ref=zg_bs_1318216031_sccl_28/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/819YLKVUOhL._AC_UL300_SR300,200_.jpg",78,Michelle Obama,https://www.amazon.in/Michelle-Obama/e/B07B436TLF/ref=zg_bs_1318216031_bl_sccl_28/000-0000000-0000000,4.6 out of 5 stars,"38,367",https://www.amazon.in/product-reviews/0241982979/ref=zg_bs_1318216031_cr_sccl_28/000-0000000-0000000
CBSE All In One Mathematics Class 10 2022-23 Edition (As per latest CBSE Syllabus issued on 21 April 2022),https://www.amazon.in/Mathematics-2022-23-latest-Syllabus-issued/dp/9326196852/ref=zg_bs_1318216031_sccl_29/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/61tdp3WyYEL._AC_UL300_SR300,200_.jpg",79,"Brijesh Dwivedi Er. Prem Kumar,Jitender Gupta ",,4.2 out of 5 stars,144,https://www.amazon.in/product-reviews/9326196852/ref=zg_bs_1318216031_cr_sccl_29/000-0000000-0000000
"Oswal - Gurukul Social Science Most Likely CBSE Question Bank for Class 10 Exam 2023 - Chapterwise & Categorywise, New Paper ",https://www.amazon.in/Oswal-Chapterwise-Categorywise-Assertion-Reasoning/dp/9392563582/ref=zg_bs_1318216031_sccl_30/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71FnQ5HdnIL._AC_UL300_SR300,200_.jpg",80,Oswal - Gurukul,https://www.amazon.in/Oswal-Gurukul/e/B09JZHKW8K/ref=zg_bs_1318216031_bl_sccl_30/000-0000000-0000000,4.3 out of 5 stars,105,https://www.amazon.in/product-reviews/9392563582/ref=zg_bs_1318216031_cr_sccl_30/000-0000000-0000000
When Breath Becomes Air,https://www.amazon.in/When-Breath-Becomes-Paul-Kalanithi/dp/1847923674/ref=zg_bs_1318216031_sccl_1/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71iw3KvoQiL._AC_UL300_SR300,200_.jpg",81,Paul Kalanithi,https://www.amazon.in/Paul-Kalanithi/e/B01AHWVGDU/ref=zg_bs_1318216031_bl_sccl_1/000-0000000-0000000,4.6 out of 5 stars,"28,414",https://www.amazon.in/product-reviews/1847923674/ref=zg_bs_1318216031_cr_sccl_1/000-0000000-0000000
"NCERT Notes Indian Economy Class 9-12 (Old+New) for UPSC , State PSC and Other Competitive Exams",https://www.amazon.in/NCERT-Notes-Indian-Economy-Competitive/dp/9326191117/ref=zg_bs_1318216031_sccl_2/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/61PoXSkgLLL._AC_UL300_SR300,200_.jpg",82,Nihit Kishore Rakesh Kumar Roshan ,,4.4 out of 5 stars,141,https://www.amazon.in/product-reviews/9326191117/ref=zg_bs_1318216031_cr_sccl_2/000-0000000-0000000
Man's Search For Meaning: The classic tribute to hope from the Holocaust,https://www.amazon.in/Mans-Search-Meaning-classic-Holocaust-ebook/dp/B00EKOC0HI/ref=zg_bs_1318216031_sccl_3/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/81FDXdnrh7L._AC_UL300_SR300,200_.jpg",83,Viktor E Frankl,https://www.amazon.in/Viktor-E-Frankl/e/B000APVZJU/ref=zg_bs_1318216031_bl_sccl_3/000-0000000-0000000,4.5 out of 5 stars,"51,398",https://www.amazon.in/product-reviews/B00EKOC0HI/ref=zg_bs_1318216031_cr_sccl_3/000-0000000-0000000
CTET Success Master Paper 1 Class 1 to 5,https://www.amazon.in/CTET-Success-Master-Paper-Class/dp/9326196178/ref=zg_bs_1318216031_sccl_4/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/61tc38HLVWL._AC_UL300_SR300,200_.jpg",84,Arihant Experts,,4.2 out of 5 stars,73,https://www.amazon.in/product-reviews/9326196178/ref=zg_bs_1318216031_cr_sccl_4/000-0000000-0000000
Homo Deus: A Brief History of Tomorrow,https://www.amazon.in/Homo-Deus-Brief-History-Tomorrow/dp/1784703931/ref=zg_bs_1318216031_sccl_5/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71wxw1UY3aL._AC_UL300_SR300,200_.jpg",85,Yuval Noah Harari,https://www.amazon.in/Yuval-Noah-Harari/e/B00J21BCIW/ref=zg_bs_1318216031_bl_sccl_5/000-0000000-0000000,4.6 out of 5 stars,"13,525",https://www.amazon.in/product-reviews/1784703931/ref=zg_bs_1318216031_cr_sccl_5/000-0000000-0000000
Quiet: The power of introverts in a world that can't stop talking,https://www.amazon.in/Quiet-power-introverts-world-talking/dp/0141029196/ref=zg_bs_1318216031_sccl_6/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71NDnv8+hvL._AC_UL300_SR300,200_.jpg",86,Susan Cain,https://www.amazon.in/Susan-Cain/e/B004XVMVYK/ref=zg_bs_1318216031_bl_sccl_6/000-0000000-0000000,4.4 out of 5 stars,"19,275",https://www.amazon.in/product-reviews/0141029196/ref=zg_bs_1318216031_cr_sccl_6/000-0000000-0000000
Leaders Eat Last (With a New Chapter): Why Some Teams Pull Together and Others Don't,https://www.amazon.in/Leaders-Eat-Last-New-Chapter/dp/0670923176/ref=zg_bs_1318216031_sccl_7/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71rMrK1DdZL._AC_UL300_SR300,200_.jpg",87,Simon Sinek,https://www.amazon.in/Simon-Sinek/e/B002CB2SDC/ref=zg_bs_1318216031_bl_sccl_7/000-0000000-0000000,4.5 out of 5 stars,"6,170",https://www.amazon.in/product-reviews/0670923176/ref=zg_bs_1318216031_cr_sccl_7/000-0000000-0000000
Beyond Good And Evil,https://www.amazon.in/Beyond-Good-Evil-Friedrich-Nietzsche/dp/8175994444/ref=zg_bs_1318216031_sccl_8/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/81uo1Gu27uS._AC_UL300_SR300,200_.jpg",88,Friedrich Nietzsche,https://www.amazon.in/Friedrich-Nietzsche/e/B000APYT8O/ref=zg_bs_1318216031_bl_sccl_8/000-0000000-0000000,4.4 out of 5 stars,"3,988",https://www.amazon.in/product-reviews/8175994444/ref=zg_bs_1318216031_cr_sccl_8/000-0000000-0000000
"Cursive Writing Books (Set of 5 Books) (Handwriting Practice Books) - Small Letters, Capital Letters, Joining Letters, Senten",https://www.amazon.in/Cursive-Writing-Books-Set/dp/9388304128/ref=zg_bs_1318216031_sccl_9/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/81THkSRM1BL._AC_UL300_SR300,200_.jpg",89,Maple Press,https://www.amazon.in/Maple-Press/e/B01N6PRWN6/ref=zg_bs_1318216031_bl_sccl_9/000-0000000-0000000,4.4 out of 5 stars,"1,017",https://www.amazon.in/product-reviews/9388304128/ref=zg_bs_1318216031_cr_sccl_9/000-0000000-0000000
"The Silent Patient: The record-breaking, multimillion copy Sunday Times bestselling thriller and TikTok sensation",https://www.amazon.in/Silent-Patient-most-anticipated-thriller-ebook/dp/B07G17DR4X/ref=zg_bs_1318216031_sccl_10/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/81nB4JHTfPL._AC_UL300_SR300,200_.jpg",90,Alex Michaelides,https://www.amazon.in/Alex-Michaelides/e/B07CZQY3KT/ref=zg_bs_1318216031_bl_sccl_10/000-0000000-0000000,4.5 out of 5 stars,"138,665",https://www.amazon.in/product-reviews/B07G17DR4X/ref=zg_bs_1318216031_cr_sccl_10/000-0000000-0000000
Start with Why: How Great Leaders Inspire Everyone To Take Action,https://www.amazon.in/Start-Why-Leaders-Inspire-Everyone/dp/B09J5HCBKT/ref=zg_bs_1318216031_sccl_11/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71y9QmN1ajL._AC_UL300_SR300,200_.jpg",91,Simon Sinek,,4.5 out of 5 stars,"13,993",https://www.amazon.in/product-reviews/B09J5HCBKT/ref=zg_bs_1318216031_cr_sccl_11/000-0000000-0000000
Sapiens Manav Jati ka Sankshipt Itihas,https://www.amazon.in/Sapiens-Manav-Jati-Sankshipt-Itihas/dp/9388241177/ref=zg_bs_1318216031_sccl_12/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71+RCllcHLL._AC_UL300_SR300,200_.jpg",92,Yuval Noah Harari,https://www.amazon.in/Yuval-Noah-Harari/e/B00J21BCIW/ref=zg_bs_1318216031_bl_sccl_12/000-0000000-0000000,4.5 out of 5 stars,"1,717",https://www.amazon.in/product-reviews/9388241177/ref=zg_bs_1318216031_cr_sccl_12/000-0000000-0000000
The Comfort Book,https://www.amazon.in/Comfort-Book-Matt-Haig/dp/1838859659/ref=zg_bs_1318216031_sccl_13/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71qimTEdDpL._AC_UL300_SR300,200_.jpg",93,Matt Haig,https://www.amazon.in/Matt-Haig/e/B001IO8C1Q/ref=zg_bs_1318216031_bl_sccl_13/000-0000000-0000000,4.6 out of 5 stars,"2,104",https://www.amazon.in/product-reviews/1838859659/ref=zg_bs_1318216031_cr_sccl_13/000-0000000-0000000
35 Previous Year NTA NEET (UG) BIOLOGY Chapterwise & Topicwise Solved Papers with Value Added Notes (2022 - 1988) 17th Editio,https://www.amazon.in/Previous-BIOLOGY-Chapterwise-Topicwise-Solved/dp/9355642059/ref=zg_bs_1318216031_sccl_14/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/71lzmL0Di1L._AC_UL300_SR300,200_.jpg",94,Disha Experts,,4.2 out of 5 stars,36,https://www.amazon.in/product-reviews/9355642059/ref=zg_bs_1318216031_cr_sccl_14/000-0000000-0000000
Kiran CTET Baal Vikas and Shiksha Shastra Text Book Approach to Child Development & Pedagogy By Himanshi Singh(Hindi Medium)(,https://www.amazon.in/Shiksha-Approach-Development-Pedagogy-Himanshi/dp/9391533779/ref=zg_bs_1318216031_sccl_15/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/51Z9rV46eiL._AC_UL300_SR300,200_.jpg",95,Himanshi Singh,,3.8 out of 5 stars,177,https://www.amazon.in/product-reviews/9391533779/ref=zg_bs_1318216031_cr_sccl_15/000-0000000-0000000
"Wanderers, Kings, Merchants: The Story of India through Its Languages",https://www.amazon.in/Wanderers-Kings-Merchants-through-Languages/dp/0670093688/ref=zg_bs_1318216031_sccl_16/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/61bAwH9ZleS._AC_UL300_SR300,200_.jpg",96,Peggy Mohan,https://www.amazon.in/Peggy-Mohan/e/B003VFYTZS/ref=zg_bs_1318216031_bl_sccl_16/000-0000000-0000000,4.6 out of 5 stars,361,https://www.amazon.in/product-reviews/0670093688/ref=zg_bs_1318216031_cr_sccl_16/000-0000000-0000000
The Happiest Man on Earth,https://www.amazon.in/Happiest-Man-Earth-Beautiful-Auschwitz/dp/1529066360/ref=zg_bs_1318216031_sccl_17/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/819yNwOnMUL._AC_UL300_SR300,200_.jpg",97,Eddie Jaku,https://www.amazon.in/Eddie-Jaku/e/B08FBYXQGS/ref=zg_bs_1318216031_bl_sccl_17/000-0000000-0000000,4.8 out of 5 stars,"9,794",https://www.amazon.in/product-reviews/1529066360/ref=zg_bs_1318216031_cr_sccl_17/000-0000000-0000000
Errorless 45 Previous Years IIT JEE Advanced (1978 - 2022) + JEE Main (2013 - 2022) CHEMISTRY Chapterwise & Topicwise Solved ,https://www.amazon.in/Errorless-Previous-Years-Advanced-1978/dp/9355642105/ref=zg_bs_1318216031_sccl_18/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/81oKBa1yM8L._AC_UL300_SR300,200_.jpg",98,Disha Experts,,4.3 out of 5 stars,59,https://www.amazon.in/product-reviews/9355642105/ref=zg_bs_1318216031_cr_sccl_18/000-0000000-0000000
MTG CBSE 10 Years Chapterwise Topicwise Solved Papers Class 12 English Core - CBSE Champion For Exam 2023,https://www.amazon.in/Chapterwise-Topicwise-Solved-Papers-English/dp/9355553684/ref=zg_bs_1318216031_sccl_19/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/816U0+7x5KL._AC_UL300_SR300,200_.jpg",99,MTG Editorial Board,,4.4 out of 5 stars,11,https://www.amazon.in/product-reviews/9355553684/ref=zg_bs_1318216031_cr_sccl_19/000-0000000-0000000
Do Epic Shit,https://www.amazon.in/Do-Epic-Shit-Ankur-Warikoo-ebook/dp/B09MTGKFXZ/ref=zg_bs_1318216031_sccl_20/000-0000000-0000000?psc=1,Society & Social Sciences,"https://images-eu.ssl-images-amazon.com/images/I/61kRkfsIMUL._AC_UL300_SR300,200_.jpg",100,Ankur Warikoo,https://www.amazon.in/Ankur-Warikoo/e/B09PRNNCFC/ref=zg_bs_1318216031_bl_sccl_20/000-0000000-0000000,4.5 out of 5 stars,"7,838",https://www.amazon.in/product-reviews/B09MTGKFXZ/ref=zg_bs_1318216031_cr_sccl_20/000-0000000-0000000
